Time T dT flags
1.4171153915E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4171197384E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4171240853E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4171284323E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4171327792E+11 2.5334600E+02 3.5500000E-01 0.0000000E+00
1.4171371260E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4171414730E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4171458199E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4171501668E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4171545137E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4171588606E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4171632076E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4171675545E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4171719014E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4171762483E+11 2.5334600E+02 3.5500000E-01 0.0000000E+00
1.4171805953E+11 2.5337600E+02 3.5500000E-01 0.0000000E+00
1.4171849422E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4171892891E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4171936360E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4171979829E+11 2.5340600E+02 3.5600000E-01 0.0000000E+00
1.4172023299E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4172066768E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4172110237E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4172153706E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4172197176E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4172240645E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4172284114E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4172327583E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4172371053E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4172414522E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4172457991E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4172501461E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4172544930E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4172588399E+11 2.5334600E+02 3.5500000E-01 0.0000000E+00
1.4172631868E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4172675338E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4172718807E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4172762276E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4172805745E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4172849214E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4172892683E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4172936153E+11 2.5334600E+02 3.5500000E-01 0.0000000E+00
1.4172979622E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4173023091E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4173066560E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4173110029E+11 2.5334600E+02 3.5500000E-01 0.0000000E+00
1.4173153499E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4173196968E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4173240437E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4173283906E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4173327375E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4173370845E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4173414314E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4173457783E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4173501252E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4173544721E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4173588191E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4173631660E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4173675129E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4173718598E+11 2.5341400E+02 3.5500000E-01 0.0000000E+00
1.4173762067E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4173805537E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4173849006E+11 2.5341400E+02 3.5500000E-01 0.0000000E+00
1.4173892475E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4173935944E+11 2.5334600E+02 3.5500000E-01 0.0000000E+00
1.4173979414E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4174022883E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4174066352E+11 2.5330900E+02 3.5500000E-01 0.0000000E+00
1.4174109821E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4174153290E+11 2.5338400E+02 3.5500000E-01 0.0000000E+00
1.4174196760E+11 2.5334600E+02 3.5600000E-01 0.0000000E+00
1.4174240229E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4174283698E+11 2.5340600E+02 3.5600000E-01 0.0000000E+00
1.4174327167E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4174370637E+11 2.5334600E+02 3.5500000E-01 0.0000000E+00
1.4174414106E+11 2.5344400E+02 3.5600000E-01 0.0000000E+00
1.4174457575E+11 2.5344400E+02 3.5600000E-01 0.0000000E+00
1.4174501045E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4174544514E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4174587983E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4174631453E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4174674922E+11 2.5341400E+02 3.5500000E-01 0.0000000E+00
1.4174718391E+11 2.5334600E+02 3.5500000E-01 0.0000000E+00
1.4174761860E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4174805329E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4174892268E+11 2.5333900E+02 3.5600000E-01 0.0000000E+00
1.4174935737E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4174979206E+11 2.5344400E+02 3.5600000E-01 0.0000000E+00
1.4175022675E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4175066144E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4175109613E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4175153083E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4175196552E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4175240021E+11 2.5338400E+02 3.5600000E-01 0.0000000E+00
1.4175283490E+11 2.5341400E+02 3.5500000E-01 0.0000000E+00
1.4175326959E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4175370429E+11 2.5337600E+02 3.5500000E-01 0.0000000E+00
1.4175413898E+11 2.5341400E+02 3.5600000E-01 0.0000000E+00
1.4175457367E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
1.4175500836E+11 2.5337600E+02 3.5600000E-01 0.0000000E+00
